pmid,title,journal,pubdate,query_families,keyword_domains,priority_score,candidate_status
12967596,Central properties of the essential oil and the crude ethanol extract from aerial parts of Artemisia annua L.,Pharmacological research,2003 Nov,terpene_essential_oil;sesquiterpene_lactone;safety,chemistry,2,title_priority_only
15971573,[Advances in molecular regulation of artemisinin biosynthesis].,Sheng wu gong cheng xue bao = Chinese journal of biotechnology,2003 Nov,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
14611181,Seasonal and phenological variations of the essential oil from the narrow endemic species Artemisia molinieri and its biological activities.,Journal of agricultural and food chemistry,2003 Nov 19,terpene_essential_oil,chemistry,2,title_priority_only
14713157,Silphiperfolane sesquiterpene acids from Artemisia chamaemelifolia Vill.,"Zeitschrift fur Naturforschung. C, Journal of biosciences",2003 Nov-Dec,terpene_essential_oil,chemistry,2,title_priority_only
12946429,Terpenoids from the seeds of Artemisia annua.,Phytochemistry,2003 Sep,terpene_essential_oil;sesquiterpene_lactone;diterpene_triterpene;biosynthesis_genes;antiparasitic,chemistry,2,title_priority_only
12889030,Scale-up of Artemisia annua L. hairy root cultures produces complex patterns of terpenoid gene expression.,Biotechnology and bioengineering,2003 Sep 20,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,chemistry,2,title_priority_only
15234763,Anthelmintic activity of Artemisia brevifolia in sheep.,Journal of ethnopharmacology,2004 Aug,antiparasitic,phenotype,2,title_priority_only
15595609,Progress in the research of artemisinin and its analogues as antimalarials: an update.,Natural product research,2004 Dec,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone;phenotype,2,title_priority_only
14993622,Pharmacokinetic study of artemisinin after oral intake of a traditional preparation of Artemisia annua L. (annual wormwood).,The American journal of tropical medicine and hygiene,2004 Feb,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,lactone,2,title_priority_only
15030924,Antimicrobial activity of Artemisia douglasiana leaf essential oil.,Fitoterapia,2004 Mar,terpene_essential_oil;safety,chemistry,2,title_priority_only
15134519,Recent advances in artemisinin and its derivatives as antimalarial and antitumor agents.,Current medicinal chemistry,2004 May,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone;phenotype,2,title_priority_only
15181829,[Induction of apoptosis of cultured hepatocarcinoma cell by essential oil of Artemisia Annul L].,Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition,2004 May,terpene_essential_oil,chemistry,2,title_priority_only
15551137,Alteration of biomass and artemisinin production in Artemisia annua hairy roots by media sterilization method and sugars.,Plant cell reports,2004 Nov,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
15325732,Anticonvulsant activity and chemical composition of Artemisia dracunculus L. essential oil.,Journal of ethnopharmacology,2004 Oct,terpene_essential_oil;safety,chemistry,2,title_priority_only
16011283,[Studies on the chemical constituents of the essential oil of Artemisia dracunculus].,Zhongguo Zhong yao za zhi = Zhongguo zhongyao zazhi = China journal of Chinese materia medica,2005 Apr,terpene_essential_oil,chemistry,2,title_priority_only
15975845,Cytotoxicity and gene induction by some essential oils in the yeast Saccharomyces cerevisiae.,Mutation research,2005 Aug 1,terpene_essential_oil;biosynthesis_genes;safety,chemistry;phenotype,2,title_priority_only
15729631,Chemical composition and antimicrobial activity of the essential oils of Artemisia scoparia and A. capillaris.,Planta medica,2005 Feb,terpene_essential_oil,chemistry,2,title_priority_only
15567314,Liposomal incorporation of Artemisia arborescens L. essential oil and in vitro antiviral activity.,European journal of pharmaceutics and biopharmaceutics : official journal of Arbeitsgemeinschaft fur Pharmazeutische Verfahrenstechnik e.V,2005 Jan,terpene_essential_oil,chemistry,2,title_priority_only
16222790,Laboratory evaluation of Artemisia annua L. extract and artemisinin activity against Epilachna paenulata and Spodoptera eridania.,Journal of chemical ecology,2005 Jul,sesquiterpene_lactone;biosynthesis_genes,lactone,2,title_priority_only
15971134,Chemical composition and antimicrobial activity of the essential oil of Artemisia lavandulaefolia.,Planta medica,2005 Jun,terpene_essential_oil,chemistry,2,title_priority_only
15740015,Screening of chemical composition and antifungal and antioxidant activities of the essential oils from three Turkish artemisia species.,Journal of agricultural and food chemistry,2005 Mar 9,terpene_essential_oil;antiparasitic,chemistry,2,title_priority_only
16342793,"Simultaneous densitometric determination of artemisinin, artemisinic acid and arteannuin-B in Artemisia annua using reversed-phase thin layer chromatography.",Journal of separation science,2005 Nov,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
16302761,"Determination of the chemical composition and antioxidant activity of the essential oil of Artemisia dracunculus and of the antifungal and antibacterial activities of Turkish Artemisia absinthium, A. dracunculus, Artemisia santonicum, and Artemisia spicigera essential oils.",Journal of agricultural and food chemistry,2005 Nov 30,terpene_essential_oil,chemistry,2,title_priority_only
16309236,Synergistic cytotoxicity of artemisinin and sodium butyrate on human cancer cells.,Anticancer research,2005 Nov-Dec,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone;phenotype,2,title_priority_only
16131103,Analysis of artemisinin in Artemisia annua L. by LC-MS with selected ion monitoring.,Journal of agricultural and food chemistry,2005 Sep 7,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
16572925,Assessment of the toxicity of Artemisia inculta extract on the bone marrow of mice infected with schistosomiasis.,Arzneimittel-Forschung,2006,safety,phenotype,2,title_priority_only
17243478,Determination of artemisinin in Artemisia sieberi and anticoccidial effects of the plant extract in broiler chickens.,Tropical animal health and production,2006,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
17390897,Chemical composition and antifungal activity of the essential oils of three species of Artemisia on some soil-borne phytopathogens.,Communications in agricultural and applied biological sciences,2006,terpene_essential_oil;safety,chemistry,2,title_priority_only
16579958,Isoprenoid biosynthesis in Artemisia annua: cloning and heterologous expression of a germacrene A synthase from a glandular trichome cDNA library.,Archives of biochemistry and biophysics,2006 Apr 15,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,genomics,2,title_priority_only
16701762,Artemisinin in traditional tea preparations of Artemisia annua.,Transactions of the Royal Society of Tropical Medicine and Hygiene,2006 Aug,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
16773335,Artemisinin: current state and perspectives for biotechnological production of an antimalarial drug.,Applied microbiology and biotechnology,2006 Aug,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;phenotype,2,title_priority_only
16584150,Artemisia arborescens L essential oil-loaded solid lipid nanoparticles for potential agricultural application: preparation and characterization.,AAPS PharmSciTech,2006 Jan 3,terpene_essential_oil,chemistry,2,title_priority_only
16488585,Simultaneous analysis of artemisinin and flavonoids of several extracts of Artemisia annua L. obtained from a commercial sample and a selected cultivar.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2006 Jul,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
16624501,"Arthropod repellency, especially tick (Ixodes ricinus), exerted by extract from Artemisia abrotanum and essential oil from flowers of Dianthus caryophyllum.",Fitoterapia,2006 Jun,terpene_essential_oil,chemistry,2,title_priority_only
17039878,[Studies on the chemical constituents of essential oil of Hunan Artemisia annua].,Zhong yao cai = Zhongyaocai = Journal of Chinese medicinal materials,2006 Jun,terpene_essential_oil,chemistry,2,title_priority_only
16650427,Quantitation of artemisinin and its biosynthetic precursors in Artemisia annua L. by high performance liquid chromatography-electrospray quadrupole time-of-flight tandem mass spectrometry.,Journal of chromatography. A,2006 Jun 23,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
16787028,Chemical composition of the essential oils of serbian wild-growing Artemisia absinthium and Artemisia vulgaris.,Journal of agricultural and food chemistry,2006 Jun 28,terpene_essential_oil,chemistry,2,title_priority_only
16557475,Trichome dynamics and artemisinin accumulation during development and senescence of Artemisia annua leaves.,Planta medica,2006 Mar,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
16604107,"Genome size variation in the Artemisia arborescens complex (Asteraceae, Anthemideae) and its cultivars.",Genome,2006 Mar,biosynthesis_genes;genomics_phylogenomics,genomics,2,title_priority_only
16850722,[Determination of artemisinin in Artemisia annuna by HPLC-ELSD].,Zhong yao cai = Zhongyaocai = Journal of Chinese medicinal materials,2006 Mar,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
28290017,Artemisia arborescens L essential oil-loaded solid lipid nanoparticles for potential agricultural application: Preparation and characterization.,AAPS PharmSciTech,2006 Mar,terpene_essential_oil,chemistry,2,title_priority_only
16444785,Artemisone--a highly active antimalarial drug of the artemisinin class.,Angewandte Chemie (International ed. in English),2006 Mar 20,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone;phenotype,2,title_priority_only
16724836,"Cyclization mechanism of amorpha-4,11-diene synthase, a key enzyme in artemisinin biosynthesis.",Journal of natural products,2006 May,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
16952365,"Direct analysis of artemisinin from Artemisia annua L. using high-performance liquid chromatography with evaporative light scattering detector, and gas chromatography with flame ionization detector.",Journal of chromatography. A,2006 Nov 10,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
16230008,Repellent and insecticidal activities of essential oils from Artemisia princeps and Cinnamomum camphora and their effect on seed germination of wheat and broad bean.,Bioresource technology,2006 Oct,terpene_essential_oil;safety,chemistry,2,title_priority_only
16860353,Alpha-pinene-type monoterpenes and other constituents from Artemisia suksdorfii.,Phytochemistry,2006 Oct,terpene_essential_oil,chemistry,2,title_priority_only
16902856,"Antiviral effect of artemisinin from Artemisia annua against a model member of the Flaviviridae family, the bovine viral diarrhoea virus (BVDV).",Planta medica,2006 Oct,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
17032625,Comparison of composition and antifungal activity of Artemisia argyi Lévl. et Vant inflorescence essential oil extracted by hydrodistillation and supercritical carbon dioxide.,Natural product research,2006 Sep,terpene_essential_oil,chemistry,2,title_priority_only
17037210,[The preparation of an elicitor from a fungal endophyte to enhance artemisinin production in hairy root cultures of Artemisia annua L].,Sheng wu gong cheng xue bao = Chinese journal of biotechnology,2006 Sep,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
18019840,SLN as a topical delivery system for Artemisia arborescens essential oil: in vitro antiviral activity and skin permeation study.,International journal of nanomedicine,2007,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
17368686,"The effect of essential oils of dietary wormwood (Artemisia princeps), with and without added vitamin E, on oxidative stress and some genes involved in cholesterol metabolism.",Food and chemical toxicology : an international journal published for the British Industrial Biological Research Association,2007 Aug,terpene_essential_oil;diterpene_triterpene;biosynthesis_genes;safety,chemistry,2,title_priority_only
17611929,"Preparation of a novel monoclonal antibody against the antimalarial drugs, artemisinin and artesunate.",Planta medica,2007 Aug,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,lactone;phenotype,2,title_priority_only
17612552,Determination of essential oil components of Artemisia haussknechtii Boiss. using simultaneous hydrodistillation-static headspace liquid phase microextraction-gas chromatography mass spectrometry.,Journal of chromatography. A,2007 Aug 10,terpene_essential_oil,chemistry,2,title_priority_only
